RSS_1,RSS_2,RSS_3,RSS_4,RSS_5,RSS_6,TxPower,xRegression,yRegression
62,70,70,80,83,82,-6,6.75,3.75
61,70,75,82,83,82,-6,6.75,3.75
61,70,72,80,83,92,-6,6.75,3.75
65,70,72,80,82,92,-6,6.75,3.75
61,83,72,82,74,82,-6,6.75,3.75
61,84,69,82,84,84,-6,6.75,3.75
63,82,69,79,74,84,-6,6.75,3.75
61,82,77,80,75,84,-6,6.75,3.75
62,82,69,80,73,84,-6,6.75,3.75
64,70,69,81,81,84,-6,6.75,3.75
64,70,69,81,75,82,-6,6.75,3.75
64,70,69,81,75,82,-6,6.75,3.75
67,70,69,81,84,82,-6,6.75,3.75
65,71,69,81,74,83,-6,6.75,3.75
64,69,69,79,82,83,-6,6.75,3.75
64,71,69,81,73,85,-6,6.75,3.75
65,70,74,82,73,87,-6,6.75,3.75
65,70,74,82,81,84,-6,6.75,3.75
64,84,68,82,81,88,-6,6.75,3.75
61,71,68,83,79,89,-6,6.75,3.75
61,69,69,81,85,89,-6,6.75,3.75
61,69,68,81,85,87,-6,6.75,3.75
61,67,68,79,85,84,-6,6.75,3.75
61,71,68,79,74,84,-6,6.75,3.75
62,69,68,81,85,84,-6,6.75,3.75
62,69,72,83,74,89,-6,6.75,3.75
64,69,69,86,78,89,-6,6.75,3.75
61,71,73,82,78,88,-6,6.75,3.75
65,70,77,82,75,88,-6,6.75,3.75
59,70,67,82,81,81,-6,6.75,3.75
60,70,68,81,75,84,-6,6.75,3.75
60,71,74,81,81,89,-6,6.75,3.75
63,71,68,80,75,80,-6,6.75,3.75
63,71,76,81,85,84,-6,6.75,3.75
60,69,69,80,81,84,-6,6.75,3.75
61,69,78,82,81,84,-6,6.75,3.75
60,84,78,82,75,84,-6,6.75,3.75
61,71,69,82,81,84,-6,6.75,3.75
61,70,75,82,74,84,-6,6.75,3.75
61,71,69,82,74,88,-6,6.75,3.75
61,71,70,79,82,90,-6,6.75,3.75
61,70,76,80,81,87,-6,6.75,3.75
59,78,76,80,81,87,-6,6.75,3.75
59,69,75,78,81,91,-6,6.75,3.75
62,69,75,80,75,91,-6,6.75,3.75
62,87,73,80,77,83,-6,6.75,3.75
61,87,68,81,83,87,-6,6.75,3.75
62,70,74,82,81,83,-6,6.75,3.75
63,70,73,81,74,85,-6,6.75,3.75
63,85,68,80,83,89,-6,6.75,3.75
60,81,74,80,77,89,-6,6.75,3.75
61,81,68,81,80,89,-6,6.75,3.75
61,69,68,81,83,89,-6,6.75,3.75
60,71,73,81,79,89,-6,6.75,3.75
59,70,73,82,78,84,-6,6.75,3.75
63,83,67,81,77,81,-6,6.75,3.75
63,81,76,81,84,83,-6,6.75,3.75
63,81,76,81,75,81,-6,6.75,3.75
63,82,76,79,76,85,-6,6.75,3.75
63,82,68,80,80,85,-6,6.75,3.75
62,70,73,81,79,87,-6,6.75,3.75
60,70,69,82,79,87,-6,6.75,3.75
64,71,73,82,83,81,-6,6.75,3.75
62,79,69,80,83,83,-6,6.75,3.75
63,81,70,80,83,88,-6,6.75,3.75
62,70,75,80,75,83,-6,6.75,3.75
59,72,67,80,79,83,-6,6.75,3.75
71,87,80,73,86,76,-6,8.25,0.75
67,89,81,78,85,81,-6,8.25,0.75
72,83,78,78,85,81,-6,8.25,0.75
66,83,79,79,85,81,-6,8.25,0.75
66,85,79,78,86,81,-6,8.25,0.75
74,85,79,78,85,75,-6,8.25,0.75
74,85,82,74,85,76,-6,8.25,0.75
72,84,81,74,85,77,-6,8.25,0.75
67,89,81,74,85,76,-6,8.25,0.75
67,89,79,74,86,76,-6,8.25,0.75
69,86,80,79,85,76,-6,8.25,0.75
72,89,79,79,86,76,-6,8.25,0.75
70,89,79,79,87,77,-6,8.25,0.75
76,86,80,77,86,79,-6,8.25,0.75
74,81,79,82,84,79,-6,8.25,0.75
74,83,79,82,85,81,-6,8.25,0.75
74,87,78,73,85,83,-6,8.25,0.75
67,87,78,78,89,76,-6,8.25,0.75
72,89,79,78,89,79,-6,8.25,0.75
73,89,79,78,89,77,-6,8.25,0.75
74,84,79,84,87,82,-6,8.25,0.75
73,83,80,78,87,82,-6,8.25,0.75
71,88,80,82,88,77,-6,8.25,0.75
72,88,80,82,88,88,-6,8.25,0.75
72,89,80,84,87,80,-6,8.25,0.75
66,88,78,73,87,79,-6,8.25,0.75
66,88,80,83,88,79,-6,8.25,0.75
68,84,82,83,88,78,-6,8.25,0.75
68,84,81,74,86,77,-6,8.25,0.75
76,85,81,79,86,79,-6,8.25,0.75
68,86,81,79,89,83,-6,8.25,0.75
75,88,79,78,89,83,-6,8.25,0.75
75,89,80,80,89,82,-6,8.25,0.75
71,84,82,82,89,82,-6,8.25,0.75
73,84,79,79,89,77,-6,8.25,0.75
73,84,79,79,85,82,-6,8.25,0.75
71,84,79,79,85,82,-6,8.25,0.75
71,91,78,79,85,75,-6,8.25,0.75
66,91,88,84,90,75,-6,8.25,0.75
77,91,82,84,90,85,-6,8.25,0.75
67,89,82,81,90,87,-6,8.25,0.75
67,89,81,83,90,81,-6,8.25,0.75
71,88,81,84,88,81,-6,8.25,0.75
71,88,79,79,88,81,-6,8.25,0.75
73,88,78,83,89,82,-6,8.25,0.75
73,88,78,83,89,76,-6,8.25,0.75
73,88,81,80,86,75,-6,8.25,0.75
73,88,78,84,86,75,-6,8.25,0.75
68,87,77,82,90,77,-6,8.25,0.75
68,87,77,84,90,89,-6,8.25,0.75
68,88,82,83,88,89,-6,8.25,0.75
67,88,82,83,88,83,-6,8.25,0.75
73,86,84,83,89,81,-6,8.25,0.75
67,86,84,80,89,81,-6,8.25,0.75
67,86,83,83,89,77,-6,8.25,0.75
67,84,79,83,89,78,-6,8.25,0.75
67,84,77,75,89,78,-6,8.25,0.75
67,84,77,77,87,78,-6,8.25,0.75
67,83,81,75,89,78,-6,8.25,0.75
67,86,78,85,89,78,-6,8.25,0.75
71,82,81,78,89,78,-6,8.25,0.75
71,83,81,78,89,78,-6,8.25,0.75
71,83,81,80,86,85,-6,8.25,0.75
71,83,83,75,86,77,-6,8.25,0.75
69,83,80,84,87,78,-6,8.25,0.75
67,83,81,82,87,78,-6,8.25,0.75
72,89,81,82,87,84,-6,8.25,0.75
72,89,81,74,85,84,-6,8.25,0.75
68,89,81,76,85,78,-6,8.25,0.75
68,86,79,78,85,78,-6,8.25,0.75
68,89,80,83,88,78,-6,8.25,0.75
73,84,82,83,88,78,-6,8.25,0.75
73,85,79,78,86,77,-6,8.25,0.75
66,85,82,77,86,78,-6,8.25,0.75
66,85,79,83,85,78,-6,8.25,0.75
72,82,79,78,86,82,-6,8.25,0.75
74,82,79,74,86,76,-6,8.25,0.75
67,87,79,74,86,76,-6,8.25,0.75
71,87,81,74,88,76,-6,8.25,0.75
71,88,84,83,88,76,-6,8.25,0.75
71,87,80,83,89,85,-6,8.25,0.75
71,84,80,83,86,79,-6,8.25,0.75
71,87,80,74,88,79,-6,8.25,0.75
67,87,79,74,88,79,-6,8.25,0.75
67,87,79,80,91,76,-6,8.25,0.75
71,86,78,80,91,76,-6,8.25,0.75
71,87,77,81,91,76,-6,8.25,0.75
71,88,80,84,88,76,-6,8.25,0.75
71,88,80,79,88,77,-6,8.25,0.75
66,84,78,79,89,77,-6,8.25,0.75
72,88,78,79,89,84,-6,8.25,0.75
70,88,78,80,87,77,-6,8.25,0.75
68,83,82,83,87,76,-6,8.25,0.75
68,83,83,75,87,78,-6,8.25,0.75
66,82,78,80,87,76,-6,8.25,0.75
67,83,78,80,87,76,-6,8.25,0.75
67,81,81,75,86,77,-6,8.25,0.75
67,81,81,83,89,77,-6,8.25,0.75
66,86,78,84,89,82,-6,8.25,0.75
71,86,81,78,86,77,-6,8.25,0.75
72,83,81,78,86,76,-6,8.25,0.75
71,85,79,77,86,77,-6,8.25,0.75
68,85,79,75,87,82,-6,8.25,0.75
71,87,79,82,83,82,-6,8.25,0.75
71,84,80,74,86,82,-6,8.25,0.75
71,84,80,74,84,82,-6,8.25,0.75
67,83,81,83,84,82,-6,8.25,0.75
68,83,81,75,84,82,-6,8.25,0.75
71,83,82,75,84,82,-6,8.25,0.75
73,83,79,84,84,82,-6,8.25,0.75
73,83,79,75,89,82,-6,8.25,0.75
76,84,78,82,89,82,-6,8.25,0.75
67,86,78,78,89,85,-6,8.25,0.75
66,85,81,78,87,85,-6,8.25,0.75
72,85,78,75,87,77,-6,8.25,0.75
75,85,78,75,88,86,-6,8.25,0.75
65,84,82,82,87,84,-6,8.25,0.75
66,84,82,82,87,84,-6,8.25,0.75
71,84,78,82,89,79,-6,8.25,0.75
72,84,78,84,86,80,-6,8.25,0.75
72,84,77,84,89,78,-6,8.25,0.75
73,84,84,84,89,78,-6,8.25,0.75
67,84,81,84,86,77,-6,8.25,0.75
72,83,79,73,86,78,-6,8.25,0.75
70,83,79,73,86,83,-6,8.25,0.75
74,86,81,73,86,83,-6,8.25,0.75
71,86,79,74,87,77,-6,8.25,0.75
67,86,81,84,89,77,-6,8.25,0.75
67,86,81,77,87,77,-6,8.25,0.75
72,88,78,77,86,85,-6,8.25,0.75
73,81,82,78,86,81,-6,8.25,0.75
73,88,81,79,85,81,-6,8.25,0.75
73,86,81,79,91,81,-6,8.25,0.75
73,88,81,73,90,75,-6,8.25,0.75
74,88,78,73,90,76,-6,8.25,0.75
74,85,78,73,90,76,-6,8.25,0.75
73,85,82,74,87,76,-6,8.25,0.75
67,85,78,74,87,79,-6,8.25,0.75
67,84,79,78,88,79,-6,8.25,0.75
67,84,80,78,87,79,-6,8.25,0.75
72,84,80,78,87,80,-6,8.25,0.75
73,88,82,74,87,77,-6,8.25,0.75
73,85,82,74,88,77,-6,8.25,0.75
67,87,82,82,91,77,-6,8.25,0.75
72,88,82,77,87,77,-6,8.25,0.75
68,88,79,77,87,81,-6,8.25,0.75
71,88,79,74,89,81,-6,8.25,0.75
71,84,78,81,90,77,-6,8.25,0.75
66,84,83,81,89,75,-6,8.25,0.75
66,87,79,81,87,80,-6,8.25,0.75
66,87,83,75,87,76,-6,8.25,0.75
67,87,81,80,89,76,-6,8.25,0.75
67,90,79,80,86,76,-6,8.25,0.75
72,90,79,73,86,83,-6,8.25,0.75
72,89,82,81,87,83,-6,8.25,0.75
67,87,78,82,87,77,-6,8.25,0.75
68,87,81,82,87,77,-6,8.25,0.75
68,87,79,77,86,83,-6,8.25,0.75
68,85,79,78,88,77,-6,8.25,0.75
74,85,80,78,88,82,-6,8.25,0.75
66,87,80,75,86,76,-6,8.25,0.75
72,87,79,80,88,79,-6,8.25,0.75
75,85,79,74,88,77,-6,8.25,0.75
71,85,80,82,87,77,-6,8.25,0.75
74,86,81,74,87,76,-6,8.25,0.75
73,88,81,81,87,77,-6,8.25,0.75
73,88,79,81,90,76,-6,8.25,0.75
73,88,79,78,87,77,-6,8.25,0.75
72,88,81,78,90,77,-6,8.25,0.75
72,87,80,74,90,77,-6,8.25,0.75
70,87,79,82,90,75,-6,8.25,0.75
70,84,79,82,90,75,-6,8.25,0.75
74,86,79,82,89,75,-6,8.25,0.75
70,86,78,82,87,75,-6,8.25,0.75
68,84,79,82,87,77,-6,8.25,0.75
72,84,78,75,87,77,-6,8.25,0.75
75,84,79,75,88,76,-6,8.25,0.75
75,88,80,75,88,76,-6,8.25,0.75
75,88,83,75,84,76,-6,8.25,0.75
67,85,81,78,87,75,-6,8.25,0.75
69,85,78,78,87,79,-6,8.25,0.75
69,85,82,78,87,77,-6,8.25,0.75
72,87,81,83,87,75,-6,8.25,0.75
68,87,81,78,85,76,-6,8.25,0.75
68,87,83,76,85,77,-6,8.25,0.75
73,87,79,83,85,83,-6,8.25,0.75
73,83,78,74,87,83,-6,8.25,0.75
73,83,81,78,87,79,-6,8.25,0.75
68,84,81,74,87,79,-6,8.25,0.75
75,84,80,79,87,83,-6,8.25,0.75
71,87,78,82,87,77,-6,8.25,0.75
74,84,83,82,88,84,-6,8.25,0.75
74,87,82,75,88,75,-6,8.25,0.75
72,87,78,79,86,75,-6,8.25,0.75
68,87,80,78,86,77,-6,8.25,0.75
69,86,80,78,85,77,-6,8.25,0.75
69,89,82,82,86,77,-6,8.25,0.75
69,87,81,74,86,77,-6,8.25,0.75
73,84,79,78,86,77,-6,8.25,0.75
67,85,79,79,86,77,-6,8.25,0.75
73,81,79,81,86,80,-6,8.25,0.75
73,81,81,81,87,76,-6,8.25,0.75
68,81,77,81,85,76,-6,8.25,0.75
72,83,81,81,85,76,-6,8.25,0.75
72,83,79,78,88,76,-6,8.25,0.75
72,83,80,79,88,76,-6,8.25,0.75
72,85,80,75,87,76,-6,8.25,0.75
72,82,80,78,84,81,-6,8.25,0.75
73,82,78,75,84,81,-6,8.25,0.75
72,83,79,75,84,77,-6,8.25,0.75
72,83,79,76,89,77,-6,8.25,0.75
75,89,81,76,87,77,-6,8.25,0.75
75,84,82,82,87,77,-6,8.25,0.75
70,82,81,82,87,77,-6,8.25,0.75
72,82,79,75,90,76,-6,8.25,0.75
72,83,79,82,86,76,-6,8.25,0.75
74,83,81,74,86,83,-6,8.25,0.75
67,86,80,78,86,77,-6,8.25,0.75
70,87,82,78,85,77,-6,8.25,0.75
73,87,80,78,85,77,-6,8.25,0.75
72,86,79,74,86,76,-6,8.25,0.75
74,87,78,78,86,79,-6,8.25,0.75
73,87,78,78,87,77,-6,8.25,0.75
71,87,80,74,87,76,-6,8.25,0.75
67,83,79,75,89,76,-6,8.25,0.75
72,83,80,74,89,77,-6,8.25,0.75
71,85,79,74,89,77,-6,8.25,0.75
76,82,80,73,85,80,-6,8.25,0.75
72,82,80,82,85,79,-6,8.25,0.75
67,83,81,78,85,80,-6,8.25,0.75
71,82,79,82,85,80,-6,8.25,0.75
73,88,80,77,88,79,-6,8.25,0.75
73,88,78,75,86,76,-6,8.25,0.75
76,83,78,82,86,76,-6,8.25,0.75
67,87,78,79,86,76,-6,8.25,0.75
73,90,81,74,86,76,-6,8.25,0.75
67,90,81,74,88,77,-6,8.25,0.75
67,86,81,82,89,76,-6,8.25,0.75
67,87,81,83,88,78,-6,8.25,0.75
75,88,81,78,90,78,-6,8.25,0.75
70,88,78,75,90,85,-6,8.25,0.75
70,88,81,83,84,78,-6,8.25,0.75
73,89,82,78,85,77,-6,8.25,0.75
73,81,82,82,89,77,-6,8.25,0.75
72,83,79,84,86,77,-6,8.25,0.75
72,83,81,74,88,77,-6,8.25,0.75
68,84,80,74,88,77,-6,8.25,0.75
68,84,80,77,88,76,-6,8.25,0.75
68,84,80,77,88,81,-6,8.25,0.75
71,84,80,74,90,81,-6,8.25,0.75
71,84,79,77,90,78,-6,8.25,0.75
71,81,79,77,90,79,-6,8.25,0.75
66,88,79,83,87,79,-6,8.25,0.75
66,89,79,77,87,76,-6,8.25,0.75
72,84,82,82,87,75,-6,8.25,0.75
72,84,82,84,87,83,-6,8.25,0.75
72,84,79,74,87,83,-6,8.25,0.75
70,85,81,74,88,83,-6,8.25,0.75
67,85,79,83,88,77,-6,8.25,0.75
71,82,79,74,88,76,-6,8.25,0.75
67,86,81,83,88,78,-6,8.25,0.75
67,92,81,78,88,78,-6,8.25,0.75
71,92,81,74,88,76,-6,8.25,0.75
71,92,79,83,87,84,-6,8.25,0.75
71,81,79,73,87,84,-6,8.25,0.75
72,86,81,75,87,84,-6,8.25,0.75
65,83,81,79,87,76,-6,8.25,0.75
65,83,81,79,87,76,-6,8.25,0.75
72,82,79,83,83,77,-6,8.25,0.75
73,89,79,77,87,77,-6,8.25,0.75
76,89,79,82,87,77,-6,8.25,0.75
76,89,79,78,89,77,-6,8.25,0.75
72,89,79,78,89,81,-6,8.25,0.75
72,89,79,74,88,78,-6,8.25,0.75
72,89,79,78,88,82,-6,8.25,0.75
76,82,79,78,87,82,-6,8.25,0.75
72,84,79,83,87,82,-6,8.25,0.75
72,82,79,83,87,82,-6,8.25,0.75
72,91,78,83,87,82,-6,8.25,0.75
71,91,81,77,87,77,-6,8.25,0.75
72,83,81,79,88,77,-6,8.25,0.75
72,83,79,79,86,87,-6,8.25,0.75
73,89,81,74,85,87,-6,8.25,0.75
73,83,81,74,86,79,-6,8.25,0.75
73,85,80,81,86,79,-6,8.25,0.75
71,80,81,81,87,82,-6,8.25,0.75
74,80,81,73,87,82,-6,8.25,0.75
71,81,81,73,87,85,-6,8.25,0.75
71,82,81,74,89,85,-6,8.25,0.75
73,81,79,76,89,77,-6,8.25,0.75
65,81,79,79,89,78,-6,8.25,0.75
73,81,79,73,90,78,-6,8.25,0.75
73,90,79,78,90,81,-6,8.25,0.75
72,86,79,78,86,77,-6,8.25,0.75
66,89,81,74,86,77,-6,8.25,0.75
71,84,80,74,89,77,-6,8.25,0.75
71,89,80,78,89,77,-6,8.25,0.75
70,84,79,83,89,76,-6,8.25,0.75
73,84,79,77,87,77,-6,8.25,0.75
72,84,79,77,87,78,-6,8.25,0.75
69,83,79,82,87,78,-6,8.25,0.75
69,83,80,82,86,85,-6,8.25,0.75
66,81,80,81,86,77,-6,8.25,0.75
73,83,80,81,89,82,-6,8.25,0.75
73,83,80,78,89,82,-6,8.25,0.75
73,85,80,84,89,82,-6,8.25,0.75
65,85,79,84,88,76,-6,8.25,0.75
65,85,78,84,88,81,-6,8.25,0.75
72,84,81,82,89,77,-6,8.25,0.75
66,84,81,74,89,75,-6,8.25,0.75
73,85,81,74,89,77,-6,8.25,0.75
67,84,80,74,89,77,-6,8.25,0.75
72,84,80,78,88,77,-6,8.25,0.75
72,89,80,74,88,81,-6,8.25,0.75
73,88,80,79,87,78,-6,8.25,0.75
72,88,78,79,87,76,-6,8.25,0.75
72,84,80,80,89,83,-6,8.25,0.75
67,83,81,80,89,77,-6,8.25,0.75
71,84,81,82,90,77,-6,8.25,0.75
71,84,79,78,90,77,-6,8.25,0.75
65,84,83,77,87,82,-6,8.25,0.75
65,84,78,78,88,84,-6,8.25,0.75
67,83,78,78,84,83,-6,8.25,0.75
67,85,79,74,84,83,-6,8.25,0.75
67,84,79,74,87,83,-6,8.25,0.75
70,85,80,74,86,77,-6,8.25,0.75
70,85,80,79,87,82,-6,8.25,0.75
70,83,80,79,87,82,-6,8.25,0.75
70,83,79,78,87,79,-6,8.25,0.75
70,83,79,75,86,76,-6,8.25,0.75
66,85,81,81,86,84,-6,8.25,0.75
71,91,81,82,88,84,-6,8.25,0.75
66,88,80,74,88,79,-6,8.25,0.75
71,84,79,83,89,77,-6,8.25,0.75
74,84,81,83,89,77,-6,8.25,0.75
72,84,82,78,89,77,-6,8.25,0.75
67,87,81,74,88,77,-6,8.25,0.75
74,82,79,81,87,77,-6,8.25,0.75
68,82,79,78,87,77,-6,8.25,0.75
71,88,79,78,87,77,-6,8.25,0.75
71,85,79,82,86,83,-6,8.25,0.75
74,88,80,78,86,84,-6,8.25,0.75
74,81,80,79,87,84,-6,8.25,0.75
73,83,81,79,89,82,-6,8.25,0.75
67,89,79,78,88,78,-6,8.25,0.75
71,89,79,78,87,79,-6,8.25,0.75
73,82,79,74,88,79,-6,8.25,0.75
71,85,79,81,89,80,-6,8.25,0.75
74,88,78,79,88,80,-6,8.25,0.75
74,85,79,79,88,80,-6,8.25,0.75
70,85,79,82,86,77,-6,8.25,0.75
70,84,80,74,88,77,-6,8.25,0.75
71,84,78,79,88,81,-6,8.25,0.75
73,85,79,79,88,81,-6,8.25,0.75
71,85,79,82,88,77,-6,8.25,0.75
71,83,81,75,87,78,-6,8.25,0.75
71,83,81,81,87,77,-6,8.25,0.75
65,90,79,78,88,76,-6,8.25,0.75
65,85,81,78,88,76,-6,8.25,0.75
65,85,80,78,85,76,-6,8.25,0.75
66,90,77,78,86,76,-6,8.25,0.75
67,82,77,78,86,80,-6,8.25,0.75
76,84,74,83,84,79,-6,8.25,2.25
70,84,76,85,84,78,-6,8.25,2.25
69,86,76,85,84,89,-6,8.25,2.25
77,76,76,83,84,89,-6,8.25,2.25
69,76,76,83,80,78,-6,8.25,2.25
69,76,76,83,83,78,-6,8.25,2.25
68,84,75,82,79,83,-6,8.25,2.25
78,77,77,83,84,85,-6,8.25,2.25
69,78,74,84,84,85,-6,8.25,2.25
74,78,76,84,83,85,-6,8.25,2.25
68,78,73,84,83,85,-6,8.25,2.25
70,84,76,82,78,86,-6,8.25,2.25
68,84,82,83,85,83,-6,8.25,2.25
68,76,75,83,84,83,-6,8.25,2.25
81,76,78,83,84,83,-6,8.25,2.25
81,84,75,83,79,83,-6,8.25,2.25
81,77,75,82,83,82,-6,8.25,2.25
71,76,76,82,84,85,-6,8.25,2.25
78,77,80,82,82,78,-6,8.25,2.25
85,83,80,82,82,85,-6,8.25,2.25
73,83,80,84,76,80,-6,8.25,2.25
69,76,80,83,76,80,-6,8.25,2.25
80,77,80,83,82,83,-6,8.25,2.25
69,76,78,82,82,81,-6,8.25,2.25
68,78,82,82,83,86,-6,8.25,2.25
73,76,82,84,83,83,-6,8.25,2.25
73,76,74,80,83,78,-6,8.25,2.25
73,76,77,80,83,79,-6,8.25,2.25
69,76,80,85,77,79,-6,8.25,2.25
69,74,90,85,87,85,-6,8.25,2.25
72,74,77,85,79,85,-6,8.25,2.25
72,87,81,85,86,83,-6,8.25,2.25
72,77,86,90,86,83,-6,8.25,2.25
65,77,84,89,86,85,-6,8.25,2.25
76,74,76,82,83,85,-6,8.25,2.25
71,79,76,82,83,85,-6,8.25,2.25
71,75,76,81,80,78,-6,8.25,2.25
76,84,75,81,82,78,-6,8.25,2.25
69,84,76,81,82,78,-6,8.25,2.25
75,75,76,81,79,78,-6,8.25,2.25
74,75,76,83,89,78,-6,8.25,2.25
72,75,76,89,80,78,-6,8.25,2.25
72,74,75,80,80,77,-6,8.25,2.25
73,74,75,87,87,77,-6,8.25,2.25
66,82,75,87,87,77,-6,8.25,2.25
65,82,74,83,79,77,-6,8.25,2.25
71,82,75,83,79,78,-6,8.25,2.25
73,82,75,81,80,78,-6,8.25,2.25
66,76,76,82,89,78,-6,8.25,2.25
69,75,76,83,83,79,-6,8.25,2.25
69,84,74,81,79,79,-6,8.25,2.25
81,77,79,81,79,78,-6,8.25,2.25
81,83,79,88,79,78,-6,8.25,2.25
68,83,79,88,90,81,-6,8.25,2.25
68,74,79,83,79,81,-6,8.25,2.25
68,75,76,89,86,81,-6,8.25,2.25
68,76,76,89,85,86,-6,8.25,2.25
77,81,80,82,80,86,-6,8.25,2.25
70,81,80,89,80,77,-6,8.25,2.25
70,83,79,87,82,79,-6,8.25,2.25
68,75,79,82,80,79,-6,8.25,2.25
71,82,77,82,80,79,-6,8.25,2.25
67,71,76,82,80,85,-6,8.25,2.25
69,71,78,82,90,77,-6,8.25,2.25
68,75,73,79,90,77,-6,8.25,2.25
66,81,73,79,79,75,-6,8.25,2.25
71,81,80,81,81,75,-6,8.25,2.25
72,79,80,81,80,75,-6,8.25,2.25
81,75,76,80,80,75,-6,8.25,2.25
77,75,78,81,87,78,-6,8.25,2.25
75,84,78,80,87,80,-6,8.25,2.25
75,74,74,91,91,77,-6,8.25,2.25
65,74,76,91,90,77,-6,8.25,2.25
68,74,76,87,92,77,-6,8.25,2.25
67,74,76,87,92,80,-6,8.25,2.25
74,74,78,83,92,79,-6,8.25,2.25
74,85,75,83,83,79,-6,8.25,2.25
70,75,75,89,80,80,-6,8.25,2.25
68,75,74,82,83,79,-6,8.25,2.25
71,85,79,82,83,80,-6,8.25,2.25
68,75,77,89,79,80,-6,8.25,2.25
68,75,73,84,79,80,-6,8.25,2.25
76,75,75,84,78,78,-6,8.25,2.25
76,75,75,84,82,78,-6,8.25,2.25
76,75,75,88,88,89,-6,8.25,2.25
65,77,75,88,83,89,-6,8.25,2.25
71,74,74,83,83,89,-6,8.25,2.25
70,76,74,90,83,89,-6,8.25,2.25
70,76,74,89,79,77,-6,8.25,2.25
70,76,78,87,83,77,-6,8.25,2.25
70,74,78,87,83,77,-6,8.25,2.25
70,74,75,82,80,77,-6,8.25,2.25
69,74,76,82,82,77,-6,8.25,2.25
73,76,76,82,79,77,-6,8.25,2.25
74,76,80,82,78,84,-6,8.25,2.25
74,84,75,90,83,77,-6,8.25,2.25
68,75,73,91,83,79,-6,8.25,2.25
68,75,75,83,83,79,-6,8.25,2.25
65,75,76,83,82,79,-6,8.25,2.25
72,75,79,80,82,79,-6,8.25,2.25
71,76,80,82,82,79,-6,8.25,2.25
71,75,75,87,82,81,-6,8.25,2.25
72,75,75,84,91,87,-6,8.25,2.25
69,81,75,84,78,87,-6,8.25,2.25
72,75,75,84,78,87,-6,8.25,2.25
66,76,75,86,78,81,-6,8.25,2.25
67,75,78,82,89,79,-6,8.25,2.25
67,76,80,86,87,81,-6,8.25,2.25
67,77,77,81,88,81,-6,8.25,2.25
66,77,77,81,83,80,-6,8.25,2.25
66,77,75,82,83,80,-6,8.25,2.25
67,82,75,81,83,80,-6,8.25,2.25
85,76,76,82,80,80,-6,8.25,2.25
67,76,76,89,80,80,-6,8.25,2.25
67,76,79,89,79,80,-6,8.25,2.25
67,76,76,88,90,80,-6,8.25,2.25
73,76,76,88,84,80,-6,8.25,2.25
70,75,80,88,84,79,-6,8.25,2.25
70,75,75,88,84,78,-6,8.25,2.25
70,76,75,87,78,78,-6,8.25,2.25
72,76,75,82,78,78,-6,8.25,2.25
72,76,76,82,82,86,-6,8.25,2.25
69,75,76,82,82,86,-6,8.25,2.25
71,82,80,82,89,77,-6,8.25,2.25
65,82,74,82,89,77,-6,8.25,2.25
66,82,74,88,82,79,-6,8.25,2.25
66,75,76,88,81,78,-6,8.25,2.25
66,75,81,88,88,78,-6,8.25,2.25
68,75,75,84,87,78,-6,8.25,2.25
73,75,75,84,87,80,-6,8.25,2.25
67,84,75,90,87,80,-6,8.25,2.25
68,76,75,82,87,80,-6,8.25,2.25
68,74,74,82,80,79,-6,8.25,2.25
76,74,74,82,80,79,-6,8.25,2.25
76,85,80,87,90,79,-6,8.25,2.25
65,76,81,82,89,79,-6,8.25,2.25
75,76,81,82,90,79,-6,8.25,2.25
75,75,75,86,90,79,-6,8.25,2.25
70,75,76,86,84,79,-6,8.25,2.25
71,76,82,82,80,78,-6,8.25,2.25
79,76,76,82,80,78,-6,8.25,2.25
65,76,75,82,79,85,-6,8.25,2.25
81,77,79,89,86,87,-6,8.25,2.25
68,76,74,88,86,87,-6,8.25,2.25
68,76,75,89,83,87,-6,8.25,2.25
65,77,79,89,83,79,-6,8.25,2.25
76,77,77,80,83,79,-6,8.25,2.25
71,77,75,80,84,78,-6,8.25,2.25
70,75,76,80,81,78,-6,8.25,2.25
83,75,76,79,81,78,-6,8.25,2.25
83,77,77,79,85,78,-6,8.25,2.25
73,77,81,79,80,79,-6,8.25,2.25
73,75,81,79,82,76,-6,8.25,2.25
65,75,74,81,81,81,-6,8.25,2.25
65,75,74,81,80,81,-6,8.25,2.25
75,74,75,86,89,81,-6,8.25,2.25
69,74,75,90,80,81,-6,8.25,2.25
